date,close,bh_equity,flagship_equity,flagship_position,bh_drawdown,flagship_drawdown
1999-06-10,52.5800,1.029254,1.010011,0,-0.070861,0.000000
1999-06-11,51.7800,1.013594,1.010168,0,-0.084997,0.000000
1999-06-14,50.8000,0.994410,1.010325,0,-0.102315,0.000000
1999-06-15,51.5600,1.009288,1.010482,0,-0.088885,0.000000
1999-06-16,54.2100,1.061161,1.010640,0,-0.042057,0.000000
1999-06-17,54.8100,1.072906,1.010797,0,-0.031454,0.000000
1999-06-18,55.0600,1.077800,1.010954,0,-0.027037,0.000000
1999-06-21,56.7100,1.110099,1.011112,0,0.000000,0.000000
1999-06-22,55.0000,1.076626,1.011269,0,-0.030153,0.000000
1999-06-23,55.8700,1.093656,1.011426,0,-0.014812,0.000000
1999-06-24,54.7600,1.071928,1.011584,0,-0.034385,0.000000
1999-06-25,54.6900,1.070557,1.011741,0,-0.035620,0.000000
1999-06-28,55.9800,1.095809,1.011899,0,-0.012873,0.000000
1999-06-29,56.7500,1.110882,1.012056,0,0.000000,0.000000
1999-06-30,57.6300,1.128108,1.012214,0,0.000000,0.000000
1999-07-01,58.0200,1.135742,1.012371,0,0.000000,0.000000
1999-07-02,58.7500,1.150032,1.012529,0,0.000000,0.000000
1999-07-06,58.3800,1.142789,1.012686,0,-0.006298,0.000000
1999-07-07,58.4700,1.144551,1.012844,0,-0.004766,0.000000
1999-07-08,59.2500,1.159819,1.013002,0,0.000000,0.000000
1999-07-09,59.8400,1.171369,1.013159,0,0.000000,0.000000
1999-07-12,59.5300,1.165300,1.013317,0,-0.005180,0.000000
1999-07-13,59.2500,1.159819,1.013475,0,-0.009860,0.000000
1999-07-14,60.2600,1.179590,1.013633,0,0.000000,0.000000
1999-07-15,60.8100,1.190356,1.013790,0,0.000000,0.000000
1999-07-16,61.3800,1.201514,1.013948,0,0.000000,0.000000
1999-07-19,60.7500,1.189182,1.014106,0,-0.010264,0.000000
1999-07-20,58.4100,1.143376,1.014264,0,-0.048387,0.000000
1999-07-21,58.6900,1.148857,1.014422,0,-0.043825,0.000000
1999-07-22,57.2000,1.119691,1.014580,0,-0.068100,0.000000
1999-07-23,57.2800,1.121257,1.014737,0,-0.066797,0.000000
1999-07-26,55.8800,1.093852,1.014895,0,-0.089606,0.000000
1999-07-27,57.0000,1.115776,1.015053,0,-0.071359,0.000000
1999-07-28,58.1200,1.137700,1.015211,0,-0.053112,0.000000
1999-07-29,56.8800,1.113427,1.015369,0,-0.073314,0.000000
1999-07-30,56.5900,1.107750,1.015527,0,-0.078038,0.000000
1999-08-02,56.4400,1.104814,1.015686,0,-0.080482,0.000000
1999-08-03,56.0700,1.097571,1.015844,0,-0.086510,0.000000
1999-08-04,55.0500,1.077604,1.016002,0,-0.103128,0.000000
1999-08-05,55.9300,1.094830,1.016160,0,-0.088791,0.000000
1999-08-06,55.3300,1.083085,1.016318,0,-0.098566,0.000000
1999-08-09,54.6200,1.069187,1.016476,0,-0.110134,0.000000
1999-08-10,54.1300,1.059595,1.016634,0,-0.118117,0.000000
1999-08-11,55.9100,1.094439,1.016793,0,-0.089117,0.000000
1999-08-12,55.2500,1.081519,1.016951,0,-0.099870,0.000000
1999-08-13,57.6600,1.128695,1.017109,0,-0.060606,0.000000
1999-08-16,58.1200,1.137700,1.017268,0,-0.053112,0.000000
1999-08-17,58.4100,1.143376,1.017426,0,-0.048387,0.000000
1999-08-18,57.7500,1.130457,1.017584,0,-0.059140,0.000000
1999-08-19,57.0600,1.116950,1.017743,0,-0.070381,0.000000
1999-08-20,57.9700,1.134763,1.017901,0,-0.055556,0.000000
1999-08-23,59.8100,1.170781,1.018059,0,-0.025578,0.000000
1999-08-24,60.2200,1.178807,1.018218,0,-0.018899,0.000000
1999-08-25,61.5000,1.203863,1.018376,0,0.000000,0.000000
1999-08-26,60.4800,1.183897,1.018535,0,-0.016585,0.000000
1999-08-27,59.8800,1.172152,1.018693,0,-0.026341,0.000000
1999-08-30,59.0300,1.155513,1.018852,0,-0.040163,0.000000
1999-08-31,59.6900,1.168432,1.019011,0,-0.029431,0.000000
1999-09-01,60.1200,1.176850,1.019169,0,-0.022439,0.000000
1999-09-02,59.9100,1.172739,1.019328,0,-0.025854,0.000000
1999-09-03,62.6600,1.226570,1.019487,0,0.000000,0.000000
1999-09-07,62.3800,1.221089,1.019645,0,-0.004469,0.000000
1999-09-08,61.5300,1.204450,1.019804,0,-0.018034,0.000000
1999-09-09,62.4100,1.221676,1.019963,0,-0.003990,0.000000
1999-09-10,63.1300,1.235770,1.020121,0,0.000000,0.000000
1999-09-13,62.3700,1.220893,1.020280,0,-0.012039,0.000000
1999-09-14,62.7100,1.227549,1.020439,0,-0.006653,0.000000
1999-09-15,61.5000,1.203863,1.020598,0,-0.025820,0.000000
1999-09-16,61.4700,1.203276,1.020757,0,-0.026295,0.000000
1999-09-17,63.3100,1.239294,1.020916,0,0.000000,0.000000
1999-09-20,63.4600,1.242230,1.021074,0,0.000000,0.000000
1999-09-21,61.9400,1.212476,1.021233,0,-0.023952,0.000000
1999-09-22,62.5900,1.225200,1.021392,0,-0.013709,0.000000
1999-09-23,60.0000,1.174501,1.021551,0,-0.054523,0.000000
1999-09-24,60.0800,1.176067,1.021710,0,-0.053262,0.000000
1999-09-27,60.5000,1.184288,1.021869,0,-0.046644,0.000000
1999-09-28,60.7800,1.189769,1.022028,0,-0.042231,0.000000
1999-09-29,59.5600,1.165888,1.022187,0,-0.061456,0.000000
1999-09-30,60.1900,1.178220,1.022347,0,-0.051529,0.000000
1999-10-01,60.2100,1.178611,1.022506,0,-0.051213,0.000000
1999-10-04,61.5600,1.205038,1.022665,0,-0.029940,0.000000
1999-10-05,62.0000,1.213651,1.022824,0,-0.023007,0.000000
1999-10-06,63.2400,1.237924,1.022983,0,-0.003467,0.000000
1999-10-07,63.0900,1.234987,1.023142,0,-0.005830,0.000000
1999-10-08,63.7600,1.248103,1.023302,0,0.000000,0.000000
1999-10-11,64.6600,1.265720,1.023461,0,0.000000,0.000000
1999-10-12,63.1900,1.236945,1.023620,0,-0.022734,0.000000
1999-10-13,61.3100,1.200144,1.023780,0,-0.051809,0.000000
1999-10-14,61.7000,1.207778,1.023939,0,-0.045778,0.000000
1999-10-15,59.8800,1.172152,1.024098,0,-0.073925,0.000000
1999-10-18,59.1200,1.157275,1.024258,0,-0.085679,0.000000
1999-10-19,59.4400,1.163539,1.024417,0,-0.080730,0.000000
1999-10-20,61.2500,1.198969,1.024577,0,-0.052737,0.000000
1999-10-21,62.2500,1.218544,1.024736,0,-0.037272,0.000000
1999-10-22,61.9700,1.213063,1.024896,0,-0.041602,0.000000
1999-10-25,62.0000,1.213651,1.025055,0,-0.041138,0.000000
1999-10-26,61.5000,1.203863,1.025215,0,-0.048871,0.000000
1999-10-27,61.4100,1.202101,1.025374,0,-0.050263,0.000000
1999-10-28,63.5300,1.243600,1.025534,0,-0.017476,0.000000
1999-10-29,65.7500,1.287057,1.025693,0,0.000000,0.000000
1999-11-01,65.4100,1.280401,1.025853,0,-0.005171,0.000000
1999-11-02,65.4500,1.281184,1.026013,0,-0.004563,0.000000
1999-11-03,66.7500,1.306632,1.026173,0,0.000000,0.000000
1999-11-04,67.5000,1.321313,1.026332,0,0.000000,0.000000
1999-11-05,68.1900,1.334820,1.026492,0,0.000000,0.000000
1999-11-08,69.5600,1.361638,1.026652,0,0.000000,0.000000
1999-11-09,69.0900,1.352437,1.026812,0,-0.006757,0.000000
1999-11-10,70.0000,1.370251,1.026971,0,0.000000,0.000000
1999-11-11,71.2500,1.394719,1.027131,0,0.000000,0.000000
1999-11-12,72.1900,1.413120,1.027291,0,0.000000,0.000000
1999-11-15,72.0500,1.410379,1.027451,0,-0.001939,0.000000
1999-11-16,73.8800,1.446202,1.027611,0,0.000000,0.000000
1999-11-17,72.8800,1.426627,1.027771,0,-0.013535,0.000000
1999-11-18,75.1100,1.470279,1.027931,0,0.000000,0.000000
1999-11-19,75.7800,1.483394,1.028091,0,0.000000,0.000000
1999-11-22,77.5000,1.517063,1.028251,0,0.000000,0.000000
1999-11-23,74.9700,1.467538,1.028411,0,-0.032645,0.000000
1999-11-24,77.4400,1.515889,1.028571,0,-0.000774,0.000000
1999-11-26,77.6900,1.520783,1.028731,0,0.000000,0.000000
1999-11-29,76.4100,1.495726,1.028891,0,-0.016476,0.000000
1999-11-30,74.0000,1.448551,1.029051,0,-0.047496,0.000000
1999-12-01,75.0900,1.469887,1.029212,0,-0.033466,0.000000
1999-12-02,77.4800,1.516672,1.029372,0,-0.002703,0.000000
1999-12-03,79.1300,1.548971,1.029532,0,0.000000,0.000000
1999-12-06,79.8400,1.562869,1.029692,0,0.000000,0.000000
1999-12-07,79.8400,1.562869,1.029852,0,0.000000,0.000000
1999-12-08,78.8800,1.544077,1.030013,0,-0.012024,0.000000
1999-12-09,79.0000,1.546426,1.030173,0,-0.010521,0.000000
1999-12-10,79.5000,1.556213,1.030333,0,-0.004259,0.000000
1999-12-13,80.9900,1.585380,1.030494,0,0.000000,0.000000
1999-12-14,79.5300,1.556801,1.030654,0,-0.018027,0.000000
1999-12-15,81.0000,1.585576,1.030815,0,0.000000,0.000000
1999-12-16,83.1300,1.627271,1.030975,0,0.000000,0.000000
1999-12-17,83.7800,1.639994,1.031136,0,0.000000,0.000000
1999-12-20,84.8800,1.661527,1.031296,0,0.000000,0.000000
1999-12-21,88.6900,1.736108,1.031457,0,0.000000,0.000000
1999-12-22,89.1600,1.745308,1.036404,1,0.000000,0.000000
1999-12-23,89.6600,1.755095,1.042216,1,0.000000,0.000000
1999-12-27,89.6900,1.755683,1.042565,1,0.000000,0.000000
1999-12-28,89.1900,1.745895,1.036753,1,-0.005575,-0.005575
1999-12-29,92.5000,1.810688,1.075229,1,0.000000,0.000000
1999-12-30,91.5000,1.791113,1.063605,1,-0.010811,-0.010811
1999-12-31,91.3800,1.788764,1.062210,1,-0.012108,-0.012108
2000-01-03,94.7500,1.854732,1.101383,1,0.000000,0.000000
2000-01-04,88.0100,1.722797,1.023036,1,-0.071135,-0.071135
2000-01-05,86.1900,1.687170,1.001881,1,-0.090343,-0.090343
2000-01-06,80.7500,1.580682,0.938646,1,-0.147757,-0.147757
2000-01-07,88.5000,1.732388,1.028732,1,-0.065963,-0.065963
2000-01-10,92.2500,1.805795,1.072323,1,-0.026385,-0.026385
2000-01-11,88.2500,1.727495,1.025826,1,-0.068602,-0.068602
2000-01-12,86.5600,1.694413,1.006181,1,-0.086438,-0.086438
2000-01-13,91.2500,1.786220,1.060698,1,-0.036939,-0.036939
2000-01-14,92.6900,1.814408,1.077437,1,-0.021741,-0.021741
2000-01-18,94.0000,1.840051,1.092665,1,-0.007916,-0.007916
2000-01-19,95.2800,1.865107,1.107544,1,0.000000,0.000000
2000-01-20,95.5000,1.869413,1.110101,1,0.000000,0.000000
2000-01-21,96.2500,1.884095,1.118819,1,0.000000,0.000000
2000-01-24,91.2500,1.786220,1.060698,1,-0.051948,-0.051948
2000-01-25,93.1600,1.823608,1.082900,1,-0.032104,-0.032104
2000-01-26,89.5000,1.751963,1.040356,1,-0.070130,-0.070130
2000-01-27,90.5000,1.771538,1.051980,1,-0.059740,-0.059740
2000-01-28,85.7500,1.678557,0.996766,1,-0.109091,-0.109091
2000-01-31,90.0000,1.761751,1.046168,1,-0.064935,-0.064935
2000-02-01,92.5000,1.810688,1.075229,1,-0.038961,-0.038961
2000-02-02,92.8800,1.818127,1.079646,1,-0.035013,-0.035013
2000-02-03,96.1300,1.881746,1.117424,1,-0.001247,-0.001247
2000-02-04,96.9100,1.897014,1.126491,1,0.000000,0.000000
2000-02-07,98.4100,1.926377,1.143927,1,0.000000,0.000000
2000-02-08,102.2500,2.001545,1.188564,1,0.000000,0.000000
2000-02-09,99.0000,1.937926,1.150785,1,-0.031785,-0.031785
2000-02-10,102.1900,2.000370,1.187866,1,-0.000587,-0.000587
2000-02-11,99.0000,1.937926,1.150785,1,-0.031785,-0.031785
2000-02-14,99.3600,1.944973,1.154970,1,-0.028264,-0.028264
2000-02-15,100.2500,1.962395,1.165315,1,-0.019560,-0.019560
2000-02-16,100.0000,1.957501,1.162409,1,-0.022005,-0.022005
2000-02-17,101.8800,1.994302,1.184263,1,-0.003619,-0.003619
2000-02-18,98.8100,1.934207,1.148577,1,-0.033643,-0.033643
2000-02-22,98.6600,1.931270,1.146833,1,-0.035110,-0.035110
2000-02-23,104.1300,2.038346,1.210417,1,0.000000,0.000000
2000-02-24,106.5000,2.084739,1.237966,1,0.000000,0.000000
2000-02-25,104.1900,2.039520,1.211114,1,-0.021690,-0.021690
2000-02-28,103.7500,2.030907,1.206000,1,-0.025822,-0.025822
2000-02-29,107.0000,2.094526,1.243778,1,0.000000,0.000000
2000-03-01,107.6300,2.106858,1.251101,1,0.000000,0.000000
2000-03-02,105.1300,2.057921,1.222041,1,-0.023228,-0.023228
2000-03-03,109.5200,2.143855,1.273071,1,0.000000,0.000000
2000-03-06,111.5000,2.182614,1.296086,1,0.000000,0.000000
2000-03-07,109.7500,2.148357,1.275744,1,-0.015695,-0.015695
2000-03-08,111.5600,2.183788,1.296784,1,0.000000,0.000000
2000-03-09,115.0000,2.251126,1.336771,1,0.000000,0.000000
2000-03-10,114.6900,2.245058,1.333167,1,-0.002696,-0.002696
2000-03-13,111.1900,2.176545,1.292483,1,-0.033130,-0.033130
2000-03-14,107.0000,2.094526,1.243778,1,-0.069565,-0.069565
2000-03-15,102.9700,2.015639,1.196933,1,-0.104609,-0.104609
2000-03-16,108.5000,2.123889,1.261214,1,-0.056522,-0.056522
2000-03-17,110.8100,2.169107,1.288066,1,-0.036435,-0.036435
2000-03-20,107.2500,2.099420,1.246684,1,-0.067391,-0.067391
2000-03-21,111.5000,2.182614,1.296086,1,-0.030435,-0.030435
2000-03-22,114.0000,2.231551,1.325147,1,-0.008696,-0.008696
2000-03-23,116.3800,2.278140,1.352812,1,0.000000,0.000000
2000-03-24,117.8800,2.307502,1.370248,1,0.000000,0.000000
2000-03-27,117.3600,2.297323,1.364204,1,-0.004411,-0.004411
2000-03-28,115.0000,2.251126,1.336771,1,-0.024432,-0.024432
2000-03-29,110.5000,2.163039,1.284462,1,-0.062606,-0.062606
2000-03-30,107.2500,2.099420,1.246684,1,-0.090176,-0.090176
2000-03-31,109.5000,2.143464,1.272838,1,-0.071089,-0.071089
2000-04-03,103.5000,2.026014,1.203094,1,-0.121988,-0.121988
2000-04-04,100.7500,1.972182,1.171127,1,-0.145317,-0.145317
2000-04-05,99.0000,1.937926,1.150785,1,-0.160163,-0.160163
2000-04-06,102.3100,2.002719,1.189261,1,-0.132083,-0.132083
2000-04-07,106.0000,2.074951,1.232154,1,-0.100780,-0.100780
2000-04-10,100.0000,1.957501,1.162409,1,-0.151680,-0.151680
2000-04-11,97.7300,1.913066,1.136023,1,-0.170937,-0.170937
2000-04-12,92.0000,1.800901,1.069417,1,-0.219545,-0.219545
2000-04-13,89.0000,1.742176,1.034544,1,-0.244995,-0.244995
2000-04-14,79.7500,1.561107,0.927021,1,-0.323465,-0.323465
2000-04-17,89.0000,1.742176,1.034544,1,-0.244995,-0.244995
2000-04-18,91.7500,1.796007,1.066511,1,-0.221666,-0.221666
2000-04-19,89.0600,1.743350,1.035242,1,-0.244486,-0.244486
2000-04-20,86.8800,1.700677,1.009901,1,-0.262979,-0.262979
2000-04-24,85.0000,1.663876,0.988048,1,-0.278928,-0.278928
2000-04-25,90.4400,1.770364,1.051283,1,-0.232779,-0.232779
2000-04-26,87.3800,1.710464,1.015713,1,-0.258738,-0.258738
2000-04-27,91.3800,1.788764,1.062210,1,-0.224805,-0.224805
2000-04-28,94.5000,1.849838,1.098477,1,-0.198337,-0.198337
2000-05-01,95.7500,1.874307,1.113007,1,-0.187733,-0.187733
2000-05-02,90.0000,1.761751,1.046168,1,-0.236512,-0.236512
2000-05-03,89.3800,1.749614,1.038961,1,-0.241771,-0.241771
2000-05-04,89.1300,1.744721,1.036055,1,-0.243892,-0.243892
2000-05-05,91.5000,1.791113,1.063605,1,-0.223787,-0.223787
2000-05-08,88.2500,1.727495,1.025826,1,-0.251357,-0.251357
2000-05-09,85.5000,1.673663,0.993860,1,-0.274686,-0.274686
2000-05-10,80.0000,1.566001,0.929927,1,-0.321344,-0.321344
2000-05-11,84.7500,1.658982,0.985142,1,-0.281049,-0.281049
2000-05-12,84.6900,1.657808,0.984444,1,-0.281558,-0.281558
2000-05-15,88.6300,1.734933,1.030243,1,-0.248134,-0.248134
2000-05-16,91.0600,1.782500,1.058490,1,-0.227520,-0.227520
2000-05-17,89.1900,1.745895,1.036753,1,-0.243383,-0.243383
2000-05-18,85.6900,1.677383,0.996069,1,-0.273074,-0.273074
2000-05-19,81.6900,1.599083,0.949572,1,-0.307007,-0.307007
2000-05-22,82.0000,1.605151,0.953176,1,-0.304377,-0.304377
2000-05-23,75.1300,1.470670,0.873318,1,-0.362657,-0.362657
2000-05-24,79.7500,1.561107,0.927021,1,-0.323465,-0.323465
2000-05-25,77.5000,1.517063,0.900867,1,-0.342552,-0.342552
2000-05-26,77.6900,1.520783,0.903076,1,-0.340940,-0.340940
2000-05-30,85.5000,1.673663,0.993860,1,-0.274686,-0.274686
2000-05-31,83.0000,1.624726,0.964800,1,-0.295894,-0.295894
2000-06-01,87.5000,1.712813,1.017108,1,-0.257720,-0.257720
2000-06-02,93.2500,1.825370,1.083947,1,-0.208941,-0.208941
2000-06-05,93.6300,1.832808,1.088364,1,-0.205718,-0.205718
2000-06-06,91.3800,1.788764,1.062210,1,-0.224805,-0.224805
2000-06-07,93.4400,1.829089,1.086155,1,-0.207329,-0.207329
2000-06-08,93.0000,1.820476,1.081041,1,-0.211062,-0.211062
2000-06-09,93.5600,1.831438,1.087550,1,-0.206312,-0.206312
2000-06-12,91.0000,1.781326,1.057792,1,-0.228029,-0.228029
2000-06-13,94.1900,1.843770,1.094873,1,-0.200967,-0.200967
2000-06-14,92.1600,1.804033,1.071276,1,-0.218188,-0.218188
2000-06-15,93.8000,1.836136,1.090340,1,-0.204276,-0.204276
2000-06-16,94.1700,1.843379,1.094641,1,-0.201137,-0.201137
2000-06-19,97.8100,1.914632,1.136953,1,-0.170258,-0.170258
2000-06-20,98.3900,1.925985,1.143695,1,-0.165338,-0.165338
2000-06-21,98.6900,1.931858,1.147182,1,-0.162793,-0.162793
2000-06-22,94.7700,1.855124,1.101615,1,-0.196047,-0.196047
2000-06-23,91.6400,1.793854,1.065232,1,-0.222599,-0.222599
2000-06-26,94.1900,1.843770,1.094873,1,-0.200967,-0.200967
2000-06-27,92.7200,1.814995,1.077786,1,-0.213437,-0.213437
2000-06-28,93.8900,1.837898,1.091386,1,-0.203512,-0.203512
2000-06-29,91.7000,1.795028,1.065929,1,-0.222090,-0.222090
2000-06-30,93.1900,1.824195,1.083249,1,-0.209450,-0.209450
2000-07-03,95.1300,1.862171,1.105800,1,-0.192993,-0.192993
2000-07-05,91.2500,1.786220,1.060698,1,-0.225908,-0.225908
2000-07-06,94.5600,1.851013,1.099174,1,-0.197828,-0.197828
2000-07-07,95.4100,1.867652,1.109055,1,-0.190618,-0.190618
2000-07-10,94.2500,1.844945,1.095571,1,-0.200458,-0.200458
2000-07-11,93.2000,1.824391,1.083365,1,-0.209365,-0.209365
2000-07-12,96.9700,1.898189,1.127188,1,-0.177384,-0.177384
2000-07-13,98.9400,1.936751,1.150088,1,-0.160672,-0.160672
2000-07-14,100.6300,1.969833,1.169732,1,-0.146335,-0.146335
2000-07-17,101.4400,1.985689,1.179148,1,-0.139464,-0.139464
2000-07-18,99.2500,1.942820,1.153691,1,-0.158042,-0.158042
2000-07-19,96.6300,1.891533,1.123236,1,-0.180268,-0.180268
2000-07-20,100.1900,1.961220,1.164618,1,-0.150068,-0.150068
2000-07-21,97.3100,1.904844,1.131140,1,-0.174499,-0.174499
2000-07-24,94.3100,1.846119,1.096268,1,-0.199949,-0.199949
2000-07-25,96.0800,1.880767,1.116843,1,-0.184934,-0.184934
2000-07-26,95.6300,1.871958,1.111612,1,-0.188751,-0.188751
2000-07-27,91.5600,1.792288,1.064302,1,-0.223278,-0.223278
2000-07-28,86.8100,1.699307,1.009088,1,-0.263573,-0.263573
2000-07-31,89.5000,1.751963,1.040356,1,-0.240753,-0.240753
2000-08-01,88.4100,1.730627,1.027686,1,-0.250000,-0.250000
2000-08-02,86.8600,1.700285,1.009669,1,-0.263149,-0.263149
2000-08-03,90.8100,1.777607,1.055584,1,-0.229640,-0.229640
2000-08-04,90.0000,1.761751,1.046168,1,-0.236512,-0.236512
2000-08-07,92.2700,1.806186,1.072555,1,-0.217255,-0.217255
2000-08-08,92.0000,1.800901,1.069417,1,-0.219545,-0.219545
2000-08-09,91.6100,1.793267,1.064883,1,-0.222854,-0.222854
2000-08-10,89.9400,1.760576,1.045471,1,-0.237021,-0.237021
2000-08-11,90.8800,1.778977,1.056398,1,-0.229046,-0.229046
2000-08-14,92.9400,1.819301,1.080343,1,-0.211571,-0.211571
2000-08-15,93.0600,1.821650,1.081738,1,-0.210553,-0.210553
2000-08-16,93.4200,1.828697,1.085923,1,-0.207499,-0.207499
2000-08-17,95.4400,1.868239,1.109403,1,-0.190363,-0.190363
2000-08-18,95.1400,1.862366,1.105916,1,-0.192908,-0.192908
2000-08-21,95.7500,1.874307,1.113007,1,-0.187733,-0.187733
2000-08-22,95.4400,1.868239,1.109403,1,-0.190363,-0.190363
2000-08-23,97.0000,1.898776,1.127537,1,-0.177129,-0.177129
2000-08-24,98.5600,1.929313,1.145671,1,-0.163895,-0.163895
2000-08-25,98.3800,1.925789,1.143578,1,-0.165422,-0.165422
2000-08-28,98.4400,1.926964,1.144276,1,-0.164913,-0.164913
2000-08-29,98.8300,1.934598,1.148809,1,-0.161605,-0.161605
2000-08-30,98.8900,1.935773,1.149507,1,-0.161096,-0.161096
2000-08-31,101.8800,1.994302,1.184263,1,-0.135731,-0.135731
2000-09-01,102.5000,2.006439,1.191470,1,-0.130472,-0.130472
2000-09-05,99.5200,1.948105,1.156830,1,-0.155752,-0.155752
2000-09-06,96.0600,1.880375,1.116610,1,-0.185103,-0.185103
2000-09-07,98.2500,1.923245,1.142067,1,-0.166525,-0.166525
2000-09-08,94.8800,1.857277,1.102894,1,-0.195114,-0.195114
2000-09-11,92.7800,1.816169,1.078483,1,-0.212928,-0.212928
2000-09-12,91.3100,1.787394,1.061396,1,-0.225399,-0.225399
2000-09-13,93.4400,1.829089,1.086155,1,-0.207329,-0.207329
2000-09-14,93.3800,1.827914,1.085458,1,-0.207838,-0.207838
2000-09-15,91.3800,1.788764,1.062210,1,-0.224805,-0.224805
2000-09-18,89.8100,1.758032,1.043960,1,-0.238124,-0.238124
2000-09-19,93.5000,1.830263,1.086853,1,-0.206820,-0.206820
2000-09-20,94.6900,1.853558,1.100685,1,-0.196725,-0.196725
2000-09-21,92.3900,1.808535,1.073950,1,-0.216237,-0.216237
2000-09-22,92.9400,1.819301,1.080343,1,-0.211571,-0.211571
2000-09-25,90.1900,1.765470,1.079971,0,-0.234900,-0.211843
2000-09-26,88.9400,1.741001,1.080139,0,-0.245504,-0.211720
2000-09-27,89.5000,1.751963,1.080307,0,-0.240753,-0.211597
2000-09-28,92.4500,1.809710,1.080475,0,-0.215728,-0.211475
2000-09-29,88.6900,1.736108,1.080644,0,-0.247625,-0.211352
2000-10-02,86.7500,1.698132,1.080812,0,-0.264082,-0.211229
2000-10-03,83.3800,1.632164,1.080980,0,-0.292671,-0.211106
2000-10-04,85.6300,1.676208,1.081148,0,-0.273583,-0.210984
2000-10-05,85.8800,1.681102,1.081317,0,-0.271463,-0.210861
2000-10-06,83.0000,1.624726,1.081485,0,-0.295894,-0.210738
2000-10-09,82.6300,1.617483,1.081653,0,-0.299033,-0.210615
2000-10-10,78.3100,1.532919,1.081822,0,-0.335680,-0.210492
2000-10-11,77.0600,1.508450,1.081990,0,-0.346284,-0.210369
2000-10-12,75.1300,1.470670,1.082158,0,-0.362657,-0.210246
2000-10-13,81.2500,1.590470,1.082327,0,-0.310740,-0.210123
2000-10-16,81.6300,1.597908,1.082495,0,-0.307516,-0.210000
2000-10-17,78.2500,1.531745,1.082664,0,-0.336189,-0.209878
2000-10-18,78.0000,1.526851,1.082832,0,-0.338310,-0.209755
2000-10-19,85.0600,1.665050,1.083001,0,-0.278419,-0.209632
2000-10-20,86.3100,1.689519,1.083169,0,-0.267815,-0.209509
2000-10-23,86.1900,1.687170,1.083338,0,-0.268833,-0.209385
2000-10-24,82.4400,1.613764,1.083507,0,-0.300645,-0.209262
2000-10-25,77.8800,1.524502,1.083675,0,-0.339328,-0.209139
2000-10-26,79.8800,1.563652,1.083844,0,-0.322362,-0.209016
2000-10-27,79.7200,1.560520,1.084013,0,-0.323719,-0.208893
2000-10-30,76.7700,1.502774,1.084181,0,-0.348744,-0.208770
2000-10-31,81.7000,1.599278,1.084350,0,-0.306922,-0.208647
2000-11-01,81.0000,1.585576,1.084519,0,-0.312861,-0.208524
2000-11-02,82.0000,1.605151,1.084688,0,-0.304377,-0.208400
2000-11-03,83.0600,1.625900,1.084857,0,-0.295385,-0.208277
2000-11-06,82.4400,1.613764,1.085025,0,-0.300645,-0.208154
2000-11-07,82.1300,1.607696,1.085194,0,-0.303275,-0.208031
2000-11-08,75.7000,1.481828,1.085363,0,-0.357822,-0.207908
2000-11-09,75.6900,1.481632,1.085532,0,-0.357906,-0.207784
2000-11-10,71.7500,1.404507,1.085701,0,-0.391330,-0.207661
2000-11-13,70.0600,1.371425,1.085870,0,-0.405667,-0.207538
2000-11-14,75.8400,1.484569,1.086039,0,-0.356634,-0.207414
2000-11-15,77.3800,1.514714,1.086208,0,-0.343570,-0.207291
2000-11-16,72.8800,1.426627,1.086377,0,-0.381744,-0.207167
2000-11-17,72.8300,1.425648,1.086546,0,-0.382168,-0.207044
2000-11-20,69.8600,1.367510,1.086715,0,-0.407363,-0.206921
2000-11-21,69.7500,1.365357,1.086885,0,-0.408297,-0.206797
2000-11-22,66.6300,1.304283,1.087054,0,-0.434764,-0.206674
2000-11-24,70.4400,1.378864,1.087223,0,-0.402443,-0.206550
2000-11-27,69.5600,1.361638,1.087392,0,-0.409908,-0.206427
2000-11-28,65.4500,1.281184,1.087561,0,-0.444774,-0.206303
2000-11-29,62.9400,1.232051,1.087731,0,-0.466067,-0.206180
2000-11-30,62.9800,1.232834,1.087900,0,-0.465728,-0.206056
2000-12-01,64.0000,1.252801,1.088069,0,-0.457075,-0.205933
2000-12-04,63.6900,1.246732,1.088239,0,-0.459705,-0.205809
2000-12-05,70.6900,1.383757,1.088408,0,-0.400322,-0.205685
2000-12-06,68.0000,1.331101,1.088578,0,-0.423142,-0.205562
2000-12-07,66.5000,1.301738,1.088747,0,-0.435867,-0.205438
2000-12-08,68.0000,1.331101,1.088916,0,-0.423142,-0.205314
2000-12-11,74.3800,1.455989,1.089086,0,-0.369019,-0.205191
2000-12-12,71.6600,1.402745,1.089255,0,-0.392094,-0.205067
2000-12-13,68.7300,1.345390,1.089425,0,-0.416949,-0.204943
2000-12-14,65.3800,1.279814,1.089595,0,-0.445368,-0.204820
2000-12-15,63.8800,1.250452,1.089764,0,-0.458093,-0.204696
2000-12-18,64.0000,1.252801,1.089934,0,-0.457075,-0.204572
2000-12-19,59.1300,1.157470,1.090103,0,-0.498388,-0.204448
2000-12-20,55.7300,1.090915,1.090273,0,-0.527231,-0.204324
2000-12-21,56.0600,1.097375,1.090443,0,-0.524432,-0.204200
2000-12-22,60.5000,1.184288,1.090612,0,-0.486766,-0.204077
2000-12-26,60.8800,1.191727,1.090782,0,-0.483543,-0.203953
2000-12-27,61.5600,1.205038,1.090952,0,-0.477774,-0.203829
