"Date","Open","High","Low","Close","Volume","Result CCI (40)","MA ma (30,C,ma,0)","MA ma (2,C,ma,0)","MA ma (40,C,ma,0)","Awesome_hist","MA ma (60,C,ma,0)","MACD macd (12,26,9)","Signal macd (12,26,9)","macd (12,26,9)_hist","MA ma (13,O,ma,0)","+DI ADX (14,14,y,n)","-DI ADX (14,14,y,n)","ADX ADX (14,14,y,n)"
"2003-03-25T05:00:00.000Z","1,051.71","1,075.43","1,047.06","1,066.57","","149.42","1,009.46","1,056.83","1,002.39","67.58","1,013.79","21.06","13.99","7.07","1,026.50","27.03","18.02","20.40"
"2003-03-26T05:00:00.000Z","1,065.78","1,074.98","1,060.05","1,066.30","","145.08","1,012.61","1,066.43","1,004.01","64.42","1,014.93","20.95","15.38","5.57","1,034.03","26.01","17.34","20.37"
"2003-03-27T05:00:00.000Z","1,055.70","1,070.67","1,049.50","1,061.93","","120.95","1,016.12","1,064.11","1,005.15","59.57","1,016.14","20.28","16.36","3.92","1,040.01","24.59","19.12","19.81"
"2003-03-28T05:00:00.000Z","1,052.25","1,061.83","1,044.38","1,046.72","","93.55","1,019.28","1,054.32","1,006.68","49.85","1,017.17","18.31","16.75","1.56","1,046.59","23.44","19.58","19.03"
"2003-03-31T05:00:00.000Z","1,028.43","1,032.91","1,014.96","1,018.66","","32.16","1,020.50","1,032.69","1,007.57","41.43","1,017.02","14.32","16.27","-1.95","1,052.26","21.49","25.65","18.30"
"2003-04-01T05:00:00.000Z","1,025.02","1,031.51","1,015.46","1,022.63","","32.31","1,020.76","1,020.64","1,008.46","32.47","1,016.87","11.35","15.28","-3.93","1,054.93","20.56","24.54","17.63"
"2003-04-02T05:00:00.000Z","1,047.39","1,066.90","1,047.39","1,063.46","","98.62","1,022.68","1,043.04","1,010.75","27.76","1,016.90","12.15","14.65","-2.51","1,055.92","27.33","21.75","17.18"
"2003-04-03T05:00:00.000Z","1,070.51","1,078.76","1,058.01","1,064.06","","106.05","1,024.76","1,063.76","1,013.13","25.91","1,016.77","12.68","14.26","-1.58","1,059.66","28.95","20.57","17.16"
"2003-04-04T05:00:00.000Z","1,067.51","1,067.51","1,044.37","1,050.71","","76.71","1,025.92","1,057.38","1,015.13","23.87","1,016.91","11.89","13.79","-1.90","1,059.06","27.17","22.92","16.54"
"2003-04-07T04:00:00.000Z","1,089.93","1,091.74","1,053.22","1,053.28","","93.33","1,027.87","1,051.99","1,017.54","31.53","1,016.53","11.34","13.30","-1.96","1,059.96","30.51","20.52","16.76"
"2003-04-08T04:00:00.000Z","1,051.75","1,056.03","1,041.47","1,046.30","","55.73","1,029.44","1,049.79","1,019.44","35.28","1,015.85","10.22","12.68","-2.46","1,058.99","29.34","22.83","16.45"
"2003-04-09T04:00:00.000Z","1,048.92","1,055.89","1,023.48","1,023.52","","27.50","1,031.08","1,034.91","1,020.74","30.83","1,014.86","7.41","11.63","-4.21","1,055.35","26.86","25.59","15.45"
"2003-04-10T04:00:00.000Z","1,024.74","1,035.61","1,018.17","1,033.14","","14.56","1,032.35","1,028.33","1,022.65","21.83","1,013.83","5.90","10.48","-4.59","1,052.28","25.61","25.82","14.38"
"2003-04-11T04:00:00.000Z","1,046.45","1,051.88","1,020.56","1,026.15","","19.06","1,032.90","1,029.64","1,024.51","16.93","1,013.04","4.08","9.20","-5.12","1,051.88","27.79","23.68","13.92"
"2003-04-14T04:00:00.000Z","1,028.00","1,050.51","1,025.80","1,048.31","","34.54","1,034.81","1,037.23","1,026.16","8.52","1,012.82","4.38","8.24","-3.86","1,048.97","25.96","22.13","13.49"
"2003-04-15T04:00:00.000Z","1,044.33","1,058.54","1,039.99","1,053.08","","51.39","1,037.14","1,050.69","1,027.12","6.82","1,013.41","4.95","7.58","-2.63","1,048.09","26.84","21.01","13.40"
"2003-04-16T04:00:00.000Z","1,070.64","1,078.23","1,051.52","1,054.89","","71.56","1,039.30","1,053.98","1,028.34","9.62","1,014.17","5.48","7.16","-1.68","1,049.51","30.24","19.49","13.99"
"2003-04-17T04:00:00.000Z","1,051.36","1,084.81","1,051.36","1,083.56","","91.87","1,042.62","1,069.22","1,030.39","15.98","1,015.46","8.12","7.35","0.7684","1,051.27","29.30","17.75","14.74"
"2003-04-21T04:00:00.000Z","1,083.75","1,089.71","1,070.86","1,081.04","","101.92","1,045.76","1,082.30","1,032.02","22.61","1,016.27","9.90","7.86","2.04","1,055.79","29.13","16.84","15.60"
"2003-04-22T04:00:00.000Z","1,073.88","1,103.81","1,072.13","1,102.44","","120.87","1,050.37","1,091.74","1,034.72","29.63","1,018.04","12.88","8.87","4.02","1,057.83","30.43","15.41","16.83"
"2003-04-23T04:00:00.000Z","1,105.45","1,115.67","1,096.92","1,112.93","","144.99","1,055.50","1,107.68","1,037.56","37.53","1,020.14","15.91","10.27","5.64","1,060.52","32.12","14.62","18.30"
"2003-04-24T04:00:00.000Z","1,100.84","1,115.36","1,097.19","1,108.12","","135.66","1,060.09","1,110.52","1,040.90","42.21","1,021.92","17.72","11.76","5.96","1,063.08","30.48","13.87","19.67"
"2003-04-25T04:00:00.000Z","1,100.65","1,101.76","1,081.34","1,083.19","","95.32","1,061.87","1,095.65","1,043.11","43.57","1,023.03","16.94","12.80","4.15","1,063.90","28.21","17.26","19.98"
"2003-04-28T04:00:00.000Z","1,086.58","1,110.50","1,084.77","1,107.13","","114.89","1,064.42","1,095.16","1,045.54","43.37","1,025.06","18.06","13.85","4.20","1,066.58","28.49","15.95","20.57"
"2003-04-29T04:00:00.000Z","1,113.05","1,126.58","1,103.79","1,116.79","","139.72","1,065.75","1,111.96","1,048.69","44.40","1,027.29","19.49","14.98","4.51","1,071.52","31.18","14.93","21.62"
"2003-04-30T04:00:00.000Z","1,111.54","1,116.85","1,104.39","1,106.06","","122.77","1,066.55","1,111.42","1,051.76","40.81","1,029.27","19.54","15.89","3.65","1,078.19","30.05","14.39","22.59"
"2003-05-01T04:00:00.000Z","1,104.38","1,119.67","1,094.42","1,113.21","","119.14","1,067.82","1,109.63","1,054.84","37.99","1,031.63","19.92","16.70","3.22","1,082.65","27.85","16.23","22.86"
"2003-05-02T04:00:00.000Z","1,109.92","1,137.45","1,109.66","1,136.51","","154.02","1,069.70","1,124.86","1,058.65","41.67","1,034.42","21.85","17.73","4.12","1,088.95","30.73","14.93","23.70"
"2003-05-05T04:00:00.000Z","1,139.60","1,152.96","1,132.99","1,136.26","","175.13","1,071.13","1,136.38","1,062.39","47.95","1,037.19","23.10","18.80","4.30","1,096.28","33.47","14.06","24.92"
"2003-05-06T04:00:00.000Z","1,134.56","1,161.00","1,134.47","1,152.78","","185.49","1,074.66","1,144.52","1,067.10","52.25","1,040.45","25.13","20.07","5.06","1,101.20","33.22","12.98","26.27"
"2003-05-07T04:00:00.000Z","1,142.88","1,152.68","1,131.37","1,135.85","","156.89","1,076.97","1,144.31","1,071.52","56.44","1,043.21","25.08","21.07","4.01","1,108.24","31.14","13.08","27.31"
