date,close
1929-01-18,310.9928
1929-01-21,311.4213
1929-01-22,311.5641
1929-01-23,311.7069
1929-01-24,311.8498
1929-01-25,311.9926
1929-01-28,312.4210
1929-01-29,312.5639
1929-01-30,312.7067
1929-01-31,312.8495
1929-02-01,312.9923
1929-02-04,313.4208
1929-02-05,313.5636
1929-02-06,313.7065
1929-02-07,313.8493
1929-02-08,313.9921
1929-02-11,314.4206
1929-02-12,314.5634
1929-02-13,314.7062
1929-02-14,314.8490
1929-02-15,314.9919
1929-02-18,314.9919
1929-02-19,314.9919
1929-02-20,314.9919
1929-02-21,314.9919
1929-02-22,314.9919
1929-02-25,314.9919
1929-02-26,314.9919
1929-02-27,314.9919
1929-02-28,314.9919
1929-03-01,314.9919
1929-03-04,314.9919
1929-03-05,314.9919
1929-03-06,314.9919
1929-03-07,314.9919
1929-03-08,314.9919
1929-03-11,314.9919
1929-03-12,314.9919
1929-03-13,314.9919
1929-03-14,314.9919
1929-03-15,314.9919
1929-03-18,314.6491
1929-03-19,314.5348
1929-03-20,314.4206
1929-03-21,314.3063
1929-03-22,314.1921
1929-03-25,313.8493
1929-03-26,313.7350
1929-03-27,313.6208
1929-03-28,313.5065
1929-03-29,313.3922
1929-04-01,313.0495
1929-04-02,312.9352
1929-04-03,312.8210
1929-04-04,312.7067
1929-04-05,312.5924
1929-04-08,312.2497
1929-04-09,312.1354
1929-04-10,312.0211
1929-04-11,311.9069
1929-04-12,311.7926
1929-04-15,311.4498
1929-04-16,311.6902
1929-04-17,311.9306
1929-04-18,312.1709
1929-04-19,312.4113
1929-04-22,313.1323
1929-04-23,313.3727
1929-04-24,313.6130
1929-04-25,313.8534
1929-04-26,314.0937
1929-04-29,314.8148
1929-04-30,315.0551
1929-05-01,315.2955
1929-05-02,315.5358
1929-05-03,315.7762
1929-05-06,316.4972
1929-05-07,316.7376
1929-05-08,316.9779
1929-05-09,317.2183
1929-05-10,317.4586
1929-05-13,318.1797
1929-05-14,318.4200
1929-05-15,318.6604
1929-05-16,318.9869
1929-05-17,319.3133
1929-05-20,320.2927
1929-05-21,320.6191
1929-05-22,320.9456
1929-05-23,321.2720
1929-05-24,321.5985
1929-05-27,322.5778
1929-05-28,322.9043
1929-05-29,323.2308
1929-05-30,323.5572
1929-05-31,323.8837
1929-06-03,324.8630
1929-06-04,325.1895
1929-06-05,325.5159
1929-06-06,325.8424
1929-06-07,326.1688
1929-06-10,327.1482
1929-06-11,327.4747
1929-06-12,327.8011
1929-06-13,328.1276
1929-06-14,328.4540
1929-06-17,330.0455
1929-06-18,330.6780
1929-06-19,331.3105
1929-06-20,331.9430
1929-06-21,332.5755
1929-06-24,334.4730
1929-06-25,335.1055
1929-06-26,335.7380
1929-06-27,336.3705
1929-06-28,337.0030
1929-07-01,338.9006
1929-07-02,339.5331
1929-07-03,340.1656
1929-07-04,340.7981
1929-07-05,341.4306
1929-07-08,343.3281
1929-07-09,343.9606
1929-07-10,344.5931
1929-07-11,345.2256
1929-07-12,345.8581
1929-07-15,347.7556
1929-07-16,347.7515
1929-07-17,347.7475
1929-07-18,347.7434
1929-07-19,347.7393
1929-07-22,347.7271
1929-07-23,347.7230
1929-07-24,347.7189
1929-07-25,347.7148
1929-07-26,347.7107
1929-07-29,347.6985
1929-07-30,347.6944
1929-07-31,347.6903
1929-08-01,347.6862
1929-08-02,347.6822
1929-08-05,347.6699
1929-08-06,347.6658
1929-08-07,347.6618
1929-08-08,347.6577
1929-08-09,347.6536
1929-08-12,347.6414
1929-08-13,347.6373
1929-08-14,347.6332
1929-08-15,347.6291
1929-08-16,346.8252
1929-08-19,344.4135
1929-08-20,343.6097
1929-08-21,342.8058
1929-08-22,342.0019
1929-08-23,341.1980
1929-08-26,338.7863
1929-08-27,337.9824
1929-08-28,337.1785
1929-08-29,336.3746
1929-08-30,335.5707
1929-09-02,333.1590
1929-09-03,332.3551
1929-09-04,331.5513
1929-09-05,330.7474
1929-09-06,329.9435
1929-09-09,327.5318
1929-09-10,326.7279
1929-09-11,325.9240
1929-09-12,325.1201
1929-09-13,324.3162
1929-09-16,322.0506
1929-09-17,321.3928
1929-09-18,320.7350
1929-09-19,320.0772
1929-09-20,319.4194
1929-09-23,317.4460
1929-09-24,316.7882
1929-09-25,316.1304
1929-09-26,315.4726
1929-09-27,314.8148
1929-09-30,312.8414
1929-10-01,312.1836
1929-10-02,311.5257
1929-10-03,310.8679
1929-10-04,310.2101
1929-10-07,308.2367
1929-10-08,307.5789
1929-10-09,306.9211
1929-10-10,306.2633
1929-10-11,305.6055
1929-10-14,303.6321
1929-10-15,302.9743
1929-10-16,302.2112
1929-10-17,301.4481
1929-10-18,300.6850
1929-10-21,298.3958
1929-10-22,297.6327
1929-10-23,296.8696
1929-10-24,296.1065
1929-10-25,295.3434
1929-10-28,293.0542
1929-10-29,292.2911
1929-10-30,291.5280
1929-10-31,290.7649
1929-11-01,290.0018
1929-11-04,287.7126
1929-11-05,286.9495
1929-11-06,286.1864
1929-11-07,285.4233
1929-11-08,284.6602
1929-11-11,282.3710
1929-11-12,281.6079
1929-11-13,280.8448
1929-11-14,280.0817
1929-11-15,279.3186
1929-11-18,277.2819
1929-11-19,276.6031
1929-11-20,275.9242
1929-11-21,275.2453
1929-11-22,274.5664
1929-11-25,272.5297
1929-11-26,271.8508
1929-11-27,271.1719
1929-11-28,270.4931
1929-11-29,269.8142
1929-12-02,267.7775
1929-12-03,267.0986
1929-12-04,266.4197
1929-12-05,265.7408
1929-12-06,265.0620
1929-12-09,263.0253
1929-12-10,262.3464
1929-12-11,261.6675
1929-12-12,260.9886
1929-12-13,260.3097
1929-12-16,259.2417
1929-12-17,259.5314
1929-12-18,259.8211
1929-12-19,260.1109
1929-12-20,260.4006
1929-12-23,261.2698
1929-12-24,261.5595
1929-12-25,261.8492
1929-12-26,262.1390
1929-12-27,262.4287
1929-12-30,263.2979
1929-12-31,263.5876
1930-01-01,263.8773
1930-01-02,264.1671
1930-01-03,264.4568
1930-01-06,265.3260
1930-01-07,265.6157
1930-01-08,265.9054
1930-01-09,266.1952
1930-01-10,266.4849
1930-01-13,267.3541
1930-01-14,267.6438
1930-01-15,267.9335
1930-01-16,268.1620
1930-01-17,268.3906
1930-01-20,269.0761
1930-01-21,269.3046
1930-01-22,269.5331
1930-01-23,269.7617
1930-01-24,269.9902
1930-01-27,270.6757
1930-01-28,270.9043
1930-01-29,271.1328
1930-01-30,271.3613
1930-01-31,271.5898
1930-02-03,272.2754
1930-02-04,272.5039
1930-02-05,272.7324
1930-02-06,272.9609
1930-02-07,273.1894
1930-02-10,273.8750
1930-02-11,274.1035
1930-02-12,274.3320
1930-02-13,274.5605
1930-02-14,274.7891
1930-02-17,275.6049
1930-02-18,275.8986
1930-02-19,276.1922
1930-02-20,276.4859
1930-02-21,276.7796
1930-02-24,277.6605
1930-02-25,277.9542
1930-02-26,278.2479
1930-02-27,278.5415
1930-02-28,278.8352
1930-03-03,279.7162
1930-03-04,280.0098
1930-03-05,280.3035
1930-03-06,280.5972
1930-03-07,280.8908
1930-03-10,281.7718
1930-03-11,282.0655
1930-03-12,282.3591
1930-03-13,282.6528
1930-03-14,282.9465
1930-03-17,282.3832
1930-03-18,281.9547
1930-03-19,281.5263
1930-03-20,281.0978
1930-03-21,280.6693
1930-03-24,279.3839
1930-03-25,278.9554
1930-03-26,278.5270
1930-03-27,278.0985
1930-03-28,277.6700
1930-03-31,276.3846
1930-04-01,275.9561
1930-04-02,275.5277
1930-04-03,275.0992
1930-04-04,274.6707
1930-04-07,273.3853
1930-04-08,272.9568
1930-04-09,272.5284
1930-04-10,272.0999
1930-04-11,271.6714
1930-04-14,270.3860
1930-04-15,269.9575
1930-04-16,269.4726
1930-04-17,268.9877
1930-04-18,268.5028
1930-04-21,267.0480
1930-04-22,266.5631
1930-04-23,266.0782
1930-04-24,265.5933
1930-04-25,265.1083
1930-04-28,263.6536
1930-04-29,263.1687
1930-04-30,262.6837
1930-05-01,262.1988
1930-05-02,261.7139
1930-05-05,260.2591
1930-05-06,259.7742
1930-05-07,259.2893
1930-05-08,258.8044
1930-05-09,258.3195
1930-05-12,256.8647
1930-05-13,256.3798
1930-05-14,255.8949
1930-05-15,255.4099
1930-05-16,255.3324
1930-05-19,255.0998
1930-05-20,255.0223
1930-05-21,254.9447
1930-05-22,254.8672
1930-05-23,254.7897
1930-05-26,254.5571
1930-05-27,254.4795
1930-05-28,254.4020
1930-05-29,254.3245
1930-05-30,254.2469
1930-06-02,254.0143
1930-06-03,253.9368
1930-06-04,253.8593
1930-06-05,253.7817
1930-06-06,253.7042
1930-06-09,253.4716
1930-06-10,253.3941
1930-06-11,253.3165
1930-06-12,253.2390
1930-06-13,253.1615
1930-06-16,252.4456
1930-06-17,251.8848
1930-06-18,251.3240
1930-06-19,250.7631
1930-06-20,250.2023
1930-06-23,248.5198
1930-06-24,247.9590
1930-06-25,247.3982
1930-06-26,246.8374
1930-06-27,246.2766
1930-06-30,244.5941
1930-07-01,244.0333
1930-07-02,243.4725
1930-07-03,242.9116
1930-07-04,242.3508
1930-07-07,240.6684
1930-07-08,240.1075
1930-07-09,239.5467
1930-07-10,238.9859
1930-07-11,238.4251
1930-07-14,236.7426
1930-07-15,236.1818
1930-07-16,235.7207
1930-07-17,235.2596
1930-07-18,234.7984
1930-07-21,233.4151
1930-07-22,232.9540
1930-07-23,232.4929
1930-07-24,232.0317
1930-07-25,231.5706
1930-07-28,230.1873
1930-07-29,229.7262
1930-07-30,229.2650
1930-07-31,228.8039
1930-08-01,228.3428
1930-08-04,226.9595
1930-08-05,226.4983
1930-08-06,226.0372
1930-08-07,225.5761
1930-08-08,225.1150
1930-08-11,223.7316
1930-08-12,223.2705
1930-08-13,222.8094
1930-08-14,222.3483
1930-08-15,221.8872
1930-08-18,221.1894
1930-08-19,220.9568
1930-08-20,220.7242
1930-08-21,220.4916
1930-08-22,220.2590
1930-08-25,219.5612
1930-08-26,219.3286
1930-08-27,219.0960
1930-08-28,218.8634
1930-08-29,218.6308
1930-09-01,217.9330
1930-09-02,217.7004
1930-09-03,217.4678
1930-09-04,217.2352
1930-09-05,217.0026
1930-09-08,216.3048
1930-09-09,216.0722
1930-09-10,215.8396
1930-09-11,215.6070
1930-09-12,215.3744
1930-09-15,214.6766
1930-09-16,214.3266
1930-09-17,213.9767
1930-09-18,213.6267
1930-09-19,213.2767
1930-09-22,212.2267
1930-09-23,211.8767
1930-09-24,211.5268
1930-09-25,211.1768
1930-09-26,210.8268
1930-09-29,209.7768
1930-09-30,209.4268
1930-10-01,209.0769
1930-10-02,208.7269
1930-10-03,208.3769
1930-10-06,207.3269
1930-10-07,206.9769
1930-10-08,206.6270
1930-10-09,206.2770
1930-10-10,205.9270
1930-10-13,204.8770
1930-10-14,204.5270
1930-10-15,204.1771
1930-10-16,203.4017
1930-10-17,202.6264
1930-10-20,200.3004
1930-10-21,199.5251
1930-10-22,198.7498
1930-10-23,197.9744
1930-10-24,197.1991
1930-10-27,194.8731
1930-10-28,194.0978
1930-10-29,193.3225
1930-10-30,192.5471
1930-10-31,191.7718
1930-11-03,189.4458
1930-11-04,188.6705
1930-11-05,187.8952
1930-11-06,187.1198
1930-11-07,186.3445
1930-11-10,184.0185
1930-11-11,183.2432
1930-11-12,182.4679
1930-11-13,181.6925
1930-11-14,180.9172
1930-11-17,179.8889
1930-11-18,179.7624
1930-11-19,179.6359
1930-11-20,179.5094
1930-11-21,179.3829
1930-11-24,179.0034
1930-11-25,178.8769
1930-11-26,178.7504
1930-11-27,178.6239
1930-11-28,178.4974
1930-12-01,178.1179
1930-12-02,177.9914
1930-12-03,177.8649
1930-12-04,177.7384
1930-12-05,177.6119
1930-12-08,177.2324
1930-12-09,177.1059
1930-12-10,176.9793
1930-12-11,176.8528
1930-12-12,176.7263
1930-12-15,176.3468
1930-12-16,176.4570
1930-12-17,176.5672
1930-12-18,176.6774
1930-12-19,176.7876
1930-12-22,177.1181
1930-12-23,177.2283
1930-12-24,177.3384
1930-12-25,177.4486
1930-12-26,177.5588
1930-12-29,177.8893
1930-12-30,177.9995
1930-12-31,178.1097
1931-01-01,178.2199
1931-01-02,178.3301
1931-01-05,178.6606
1931-01-06,178.7708
1931-01-07,178.8809
1931-01-08,178.9911
1931-01-09,179.1013
1931-01-12,179.4318
1931-01-13,179.5420
1931-01-14,179.6522
1931-01-15,179.7624
1931-01-16,179.7950
1931-01-19,179.8930
1931-01-20,179.9256
1931-01-21,179.9582
1931-01-22,179.9909
1931-01-23,180.0235
1931-01-26,180.1215
1931-01-27,180.1541
1931-01-28,180.1868
1931-01-29,180.2194
1931-01-30,180.2521
1931-02-02,180.3500
1931-02-03,180.3826
1931-02-04,180.4153
1931-02-05,180.4479
1931-02-06,180.4806
1931-02-09,180.5785
1931-02-10,180.6112
1931-02-11,180.6438
1931-02-12,180.6764
1931-02-13,180.7091
1931-02-16,180.3361
1931-02-17,179.8979
1931-02-18,179.4597
1931-02-19,179.0214
1931-02-20,178.5832
1931-02-23,177.2685
1931-02-24,176.8303
1931-02-25,176.3920
1931-02-26,175.9538
1931-02-27,175.5156
1931-03-02,174.2008
1931-03-03,173.7626
1931-03-04,173.3244
1931-03-05,172.8861
1931-03-06,172.4479
1931-03-09,171.1332
1931-03-10,170.6950
1931-03-11,170.2567
1931-03-12,169.8185
1931-03-13,169.3803
1931-03-16,168.1243
1931-03-17,167.7448
1931-03-18,167.3653
1931-03-19,166.9858
1931-03-20,166.6063
1931-03-23,165.4678
1931-03-24,165.0883
1931-03-25,164.7088
1931-03-26,164.3293
1931-03-27,163.9498
1931-03-30,162.8112
1931-03-31,162.4317
1931-04-01,162.0522
1931-04-02,161.6727
1931-04-03,161.2932
1931-04-06,160.1547
1931-04-07,159.7752
1931-04-08,159.3957
1931-04-09,159.0162
1931-04-10,158.6367
1931-04-13,157.4982
1931-04-14,157.1187
1931-04-15,156.7392
1931-04-16,156.4145
1931-04-17,156.0898
1931-04-20,155.1158
1931-04-21,154.7911
1931-04-22,154.4664
1931-04-23,154.1417
1931-04-24,153.8170
1931-04-27,152.8430
1931-04-28,152.5183
1931-04-29,152.1936
1931-04-30,151.8689
1931-05-01,151.5442
1931-05-04,150.5702
1931-05-05,150.2455
1931-05-06,149.9208
1931-05-07,149.5961
1931-05-08,149.2714
1931-05-11,148.2974
1931-05-12,147.9727
1931-05-13,147.6480
1931-05-14,147.3233
1931-05-15,146.9986
1931-05-18,146.6314
1931-05-19,146.5089
1931-05-20,146.3865
1931-05-21,146.2641
1931-05-22,146.1417
1931-05-25,145.7744
1931-05-26,145.6520
1931-05-27,145.5296
1931-05-28,145.4072
1931-05-29,145.2847
1931-06-01,144.9175
1931-06-02,144.7951
1931-06-03,144.6726
1931-06-04,144.5502
1931-06-05,144.4278
1931-06-08,144.0605
1931-06-09,143.9381
1931-06-10,143.8157
1931-06-11,143.6933
1931-06-12,143.5709
1931-06-15,143.2036
1931-06-16,143.0434
1931-06-17,142.8831
1931-06-18,142.7229
1931-06-19,142.5627
1931-06-22,142.0820
1931-06-23,141.9217
1931-06-24,141.7615
1931-06-25,141.6013
1931-06-26,141.4410
1931-06-29,140.9603
1931-06-30,140.8001
1931-07-01,140.6398
1931-07-02,140.4796
1931-07-03,140.3194
1931-07-06,139.8387
1931-07-07,139.6784
1931-07-08,139.5182
1931-07-09,139.3580
1931-07-10,139.1977
1931-07-13,138.7170
1931-07-14,138.5568
1931-07-15,138.3966
1931-07-16,137.8906
1931-07-17,137.3846
1931-07-20,135.8665
1931-07-21,135.3605
1931-07-22,134.8545
1931-07-23,134.3485
1931-07-24,133.8425
1931-07-27,132.3245
1931-07-28,131.8185
1931-07-29,131.3125
1931-07-30,130.8065
1931-07-31,130.3005
1931-08-03,128.7825
1931-08-04,128.2765
1931-08-05,127.7705
1931-08-06,127.2645
1931-08-07,126.7585
1931-08-10,125.2405
1931-08-11,124.7345
1931-08-12,124.2285
1931-08-13,123.7225
1931-08-14,123.2165
1931-08-17,122.6043
1931-08-18,122.5513
1931-08-19,122.4983
1931-08-20,122.4452
1931-08-21,122.3922
1931-08-24,122.2330
1931-08-25,122.1800
1931-08-26,122.1269
1931-08-27,122.0739
1931-08-28,122.0208
1931-08-31,121.8617
1931-09-01,121.8086
1931-09-02,121.7556
1931-09-03,121.7025
1931-09-04,121.6495
1931-09-07,121.4903
1931-09-08,121.4373
1931-09-09,121.3842
1931-09-10,121.3312
1931-09-11,121.2781
1931-09-14,121.1190
1931-09-15,121.0659
1931-09-16,120.4714
1931-09-17,119.8768
1931-09-18,119.2823
1931-09-21,117.4986
1931-09-22,116.9041
1931-09-23,116.3095
1931-09-24,115.7149
1931-09-25,115.1204
1931-09-28,113.3367
1931-09-29,112.7422
1931-09-30,112.1476
1931-10-01,111.5531
1931-10-02,110.9585
1931-10-05,109.1748
1931-10-06,108.5803
1931-10-07,107.9857
1931-10-08,107.3912
1931-10-09,106.7966
1931-10-12,105.0130
1931-10-13,104.4184
1931-10-14,103.8239
1931-10-15,103.2293
1931-10-16,102.9722
1931-10-19,102.2010
1931-10-20,101.9439
1931-10-21,101.6868
1931-10-22,101.4297
1931-10-23,101.1726
1931-10-26,100.4014
1931-10-27,100.1443
1931-10-28,99.8872
1931-10-29,99.6301
1931-10-30,99.3731
1931-11-02,98.6018
1931-11-03,98.3447
1931-11-04,98.0877
1931-11-05,97.8306
1931-11-06,97.5735
1931-11-09,96.8022
1931-11-10,96.5452
1931-11-11,96.2881
1931-11-12,96.0310
1931-11-13,95.7739
1931-11-16,95.0995
1931-11-17,94.9393
1931-11-18,94.7790
1931-11-19,94.6188
1931-11-20,94.4586
1931-11-23,93.9779
1931-11-24,93.8176
1931-11-25,93.6574
1931-11-26,93.4972
1931-11-27,93.3369
1931-11-30,92.8562
1931-12-01,92.6960
1931-12-02,92.5358
1931-12-03,92.3755
1931-12-04,92.2153
1931-12-07,91.7346
1931-12-08,91.5743
1931-12-09,91.4141
1931-12-10,91.2539
1931-12-11,91.0936
1931-12-14,90.6129
1931-12-15,90.4527
1931-12-16,90.2446
1931-12-17,90.0365
1931-12-18,89.8284
1931-12-21,89.2040
1931-12-22,88.9959
1931-12-23,88.7878
1931-12-24,88.5797
1931-12-25,88.3716
1931-12-28,87.7472
1931-12-29,87.5391
1931-12-30,87.3310
1931-12-31,87.1229
1932-01-01,86.9148
1932-01-04,86.2904
1932-01-05,86.0823
1932-01-06,85.8742
1932-01-07,85.6661
1932-01-08,85.4580
1932-01-11,84.8336
1932-01-12,84.6255
1932-01-13,84.4174
1932-01-14,84.2093
1932-01-15,84.0012
1932-01-18,83.4013
1932-01-19,83.2013
1932-01-20,83.0014
1932-01-21,82.8014
1932-01-22,82.6015
1932-01-25,82.0016
1932-01-26,81.8017
1932-01-27,81.6017
1932-01-28,81.4018
1932-01-29,81.2018
1932-02-01,80.6020
1932-02-02,80.4020
1932-02-03,80.2021
1932-02-04,80.0021
1932-02-05,79.8021
1932-02-08,79.2023
1932-02-09,79.0023
1932-02-10,78.8024
1932-02-11,78.6024
1932-02-12,78.4025
1932-02-15,77.8026
1932-02-16,77.5627
1932-02-17,77.3228
1932-02-18,77.0829
1932-02-19,76.8430
1932-02-22,76.1232
1932-02-23,75.8833
1932-02-24,75.6434
1932-02-25,75.4035
1932-02-26,75.1635
1932-02-29,74.4438
1932-03-01,74.2039
1932-03-02,73.9640
1932-03-03,73.7240
1932-03-04,73.4841
1932-03-07,72.7644
1932-03-08,72.5245
1932-03-09,72.2846
1932-03-10,72.0446
1932-03-11,71.8047
1932-03-14,71.0850
1932-03-15,70.8451
1932-03-16,70.6288
1932-03-17,70.4125
1932-03-18,70.1962
1932-03-21,69.5474
1932-03-22,69.3311
1932-03-23,69.1149
1932-03-24,68.8986
1932-03-25,68.6823
1932-03-28,68.0335
1932-03-29,67.8172
1932-03-30,67.6009
1932-03-31,67.3846
1932-04-01,67.1684
1932-04-04,66.5195
1932-04-05,66.3033
1932-04-06,66.0870
1932-04-07,65.8707
1932-04-08,65.6544
1932-04-11,65.0056
1932-04-12,64.7893
1932-04-13,64.5731
1932-04-14,64.3568
1932-04-15,64.1405
1932-04-18,63.4574
1932-04-19,63.2297
1932-04-20,63.0020
1932-04-21,62.7743
1932-04-22,62.5466
1932-04-25,61.8635
1932-04-26,61.6358
1932-04-27,61.4081
1932-04-28,61.1804
1932-04-29,60.9527
1932-05-02,60.2696
1932-05-03,60.0419
1932-05-04,59.8142
1932-05-05,59.5865
1932-05-06,59.3588
1932-05-09,58.6757
1932-05-10,58.4480
1932-05-11,58.2203
1932-05-12,57.9926
1932-05-13,57.7649
1932-05-16,57.2605
1932-05-17,57.2115
1932-05-18,57.1626
1932-05-19,57.1136
1932-05-20,57.0646
1932-05-23,56.9177
1932-05-24,56.8687
1932-05-25,56.8198
1932-05-26,56.7708
1932-05-27,56.7218
1932-05-30,56.5749
1932-05-31,56.5260
1932-06-01,56.4770
1932-06-02,56.4280
1932-06-03,56.3791
1932-06-06,56.2322
1932-06-07,56.1832
1932-06-08,56.1342
1932-06-09,56.0853
1932-06-10,56.0363
1932-06-13,55.8894
1932-06-14,55.8404
1932-06-15,55.7915
1932-06-16,55.9939
1932-06-17,56.1963
1932-06-20,56.8035
1932-06-21,57.0059
1932-06-22,57.2083
1932-06-23,57.4107
1932-06-24,57.6131
1932-06-27,58.2203
1932-06-28,58.4227
1932-06-29,58.6251
1932-06-30,58.8275
1932-07-01,59.0299
1932-07-04,59.6371
1932-07-05,59.8395
1932-07-06,60.0419
1932-07-07,60.2443
1932-07-08,60.4467
1932-07-11,61.0539
1932-07-12,61.2563
1932-07-13,61.4587
1932-07-14,61.6611
1932-07-15,61.8635
1932-07-18,62.2797
1932-07-19,62.4185
1932-07-20,62.5572
1932-07-21,62.6960
1932-07-22,62.8347
1932-07-25,63.2509
1932-07-26,63.3897
1932-07-27,63.5284
1932-07-28,63.6672
1932-07-29,63.8059
1932-08-01,64.2221
1932-08-02,64.3609
1932-08-03,64.4996
1932-08-04,64.6384
1932-08-05,64.7771
1932-08-08,65.1933
1932-08-09,65.3321
1932-08-10,65.4708
1932-08-11,65.6096
1932-08-12,65.7483
1932-08-15,66.1645
1932-08-16,66.3074
1932-08-17,66.4502
1932-08-18,66.5930
1932-08-19,66.7358
1932-08-22,67.1643
1932-08-23,67.3071
1932-08-24,67.4499
1932-08-25,67.5928
1932-08-26,67.7356
1932-08-29,68.1641
1932-08-30,68.3069
1932-08-31,68.4497
1932-09-01,68.5925
1932-09-02,68.7354
1932-09-05,69.1638
1932-09-06,69.3066
1932-09-07,69.4495
1932-09-08,69.5923
1932-09-09,69.7351
1932-09-12,70.1636
1932-09-13,70.3064
1932-09-14,70.4492
1932-09-15,70.5921
1932-09-16,70.4909
1932-09-19,70.1873
1932-09-20,70.0861
1932-09-21,69.9849
1932-09-22,69.8837
1932-09-23,69.7825
1932-09-26,69.4789
1932-09-27,69.3777
1932-09-28,69.2765
1932-09-29,69.1752
1932-09-30,69.0740
1932-10-03,68.7704
1932-10-04,68.6692
1932-10-05,68.5680
1932-10-06,68.4668
1932-10-07,68.3656
1932-10-10,68.0620
1932-10-11,67.9608
1932-10-12,67.8596
1932-10-13,67.7584
1932-10-14,67.6572
1932-10-17,67.3030
1932-10-18,67.1765
1932-10-19,67.0500
1932-10-20,66.9235
1932-10-21,66.7970
1932-10-24,66.4175
1932-10-25,66.2910
1932-10-26,66.1645
1932-10-27,66.0380
1932-10-28,65.9115
1932-10-31,65.5320
1932-11-01,65.4055
1932-11-02,65.2790
1932-11-03,65.1525
1932-11-04,65.0260
1932-11-07,64.6465
1932-11-08,64.5200
1932-11-09,64.3935
1932-11-10,64.2670
1932-11-11,64.1405
1932-11-14,63.7610
1932-11-15,63.6345
1932-11-16,63.5966
1932-11-17,63.5586
1932-11-18,63.5207
1932-11-21,63.4068
1932-11-22,63.3689
1932-11-23,63.3309
1932-11-24,63.2930
1932-11-25,63.2550
1932-11-28,63.1412
1932-11-29,63.1032
1932-11-30,63.0653
1932-12-01,63.0273
1932-12-02,62.9894
1932-12-05,62.8755
1932-12-06,62.8376
1932-12-07,62.7996
1932-12-08,62.7617
1932-12-09,62.7237
1932-12-12,62.6099
1932-12-13,62.5719
1932-12-14,62.5340
1932-12-15,62.4960
1932-12-16,62.4266
1932-12-19,62.2185
1932-12-20,62.1491
1932-12-21,62.0798
1932-12-22,62.0104
1932-12-23,61.9410
1932-12-26,61.7329
1932-12-27,61.6635
1932-12-28,61.5942
1932-12-29,61.5248
1932-12-30,61.4554
1933-01-02,61.2473
1933-01-03,61.1779
1933-01-04,61.1086
1933-01-05,61.0392
1933-01-06,60.9698
1933-01-09,60.7617
1933-01-10,60.6923
1933-01-11,60.6230
1933-01-12,60.5536
1933-01-13,60.4842
1933-01-16,60.3985
1933-01-17,60.4516
1933-01-18,60.5046
1933-01-19,60.5577
1933-01-20,60.6107
1933-01-23,60.7699
1933-01-24,60.8229
1933-01-25,60.8760
1933-01-26,60.9290
1933-01-27,60.9821
1933-01-30,61.1412
1933-01-31,61.1943
1933-02-01,61.2473
1933-02-02,61.3004
1933-02-03,61.3534
1933-02-06,61.5126
1933-02-07,61.5656
1933-02-08,61.6187
1933-02-09,61.6717
1933-02-10,61.7248
1933-02-13,61.8839
1933-02-14,61.9369
1933-02-15,61.9900
1933-02-16,62.2566
1933-02-17,62.5231
1933-02-20,63.3228
1933-02-21,63.5893
1933-02-22,63.8559
1933-02-23,64.1224
1933-02-24,64.3890
1933-02-27,65.1887
1933-02-28,65.4552
1933-03-01,65.7218
1933-03-02,65.9883
1933-03-03,66.2549
1933-03-06,67.0546
1933-03-07,67.3211
1933-03-08,67.5877
1933-03-09,67.8542
1933-03-10,68.1208
1933-03-13,68.9204
1933-03-14,69.1870
1933-03-15,69.4536
1933-03-16,69.6535
1933-03-17,69.8535
1933-03-20,70.4533
1933-03-21,70.6533
1933-03-22,70.8532
1933-03-23,71.0532
1933-03-24,71.2531
1933-03-27,71.8530
1933-03-28,72.0529
1933-03-29,72.2529
1933-03-30,72.4528
1933-03-31,72.6528
1933-04-03,73.2527
1933-04-04,73.4526
1933-04-05,73.6526
1933-04-06,73.8525
1933-04-07,74.0525
1933-04-10,74.6523
1933-04-11,74.8523
1933-04-12,75.0522
1933-04-13,75.2522
1933-04-14,75.4521
1933-04-17,76.5545
1933-04-18,77.0057
1933-04-19,77.4568
1933-04-20,77.9080
1933-04-21,78.3592
1933-04-24,79.7128
1933-04-25,80.1640
1933-04-26,80.6152
1933-04-27,81.0663
1933-04-28,81.5175
1933-05-01,82.8711
1933-05-02,83.3223
1933-05-03,83.7735
1933-05-04,84.2246
1933-05-05,84.6758
1933-05-08,86.0294
1933-05-09,86.4806
1933-05-10,86.9318
1933-05-11,87.3830
1933-05-12,87.8341
1933-05-15,89.1877
1933-05-16,89.4081
1933-05-17,89.6284
1933-05-18,89.8488
1933-05-19,90.0691
1933-05-22,90.7302
1933-05-23,90.9506
1933-05-24,91.1709
1933-05-25,91.3913
1933-05-26,91.6116
1933-05-29,92.2727
1933-05-30,92.4930
1933-05-31,92.7134
1933-06-01,92.9338
1933-06-02,93.1541
1933-06-05,93.8152
1933-06-06,94.0355
1933-06-07,94.2559
1933-06-08,94.4763
1933-06-09,94.6966
1933-06-12,95.3577
1933-06-13,95.5780
1933-06-14,95.7984
1933-06-15,96.0187
1933-06-16,96.1326
1933-06-19,96.4742
1933-06-20,96.5880
1933-06-21,96.7019
1933-06-22,96.8157
1933-06-23,96.9296
1933-06-26,97.2711
1933-06-27,97.3850
1933-06-28,97.4988
1933-06-29,97.6127
1933-06-30,97.7265
1933-07-03,98.0681
1933-07-04,98.1819
1933-07-05,98.2958
1933-07-06,98.4096
1933-07-07,98.5235
